id,quote,review,Airline_name
rn553635978,Not bad but customer service could improve,"
I choose Iberia because of the price and seating distribution 2-4-2. Customer service at check in desk was horrendous. I payed for an extra bag and although had copy of email confirmation it took them 20 minutes to confirm. Flight was not bad although food could improve. Overall for the money paid not bad but there is room for improvement
",Iberia Air Lines Of Spain
rn553627195,HORRENDOUS SERVICE QUALITY,"
Airline with horrendous service quality. It takes FOREVER to speak to a representative and what's more, I am the one who's paying the phone bill despite waiting for at least 30 minutes waiting. BTW, I still haven't managed to talk to one representative yet!! Will never consider this awful airline ever again!!
",Iberia Air Lines Of Spain
rn553500576,On time; generally good service; clean bathrooms?,"
I am reviewing both legs of a Tel Aviv to Madrid to São Paulo flight because they were on the same aircraft. First, Iberia delivers you on time. Perhaps most important. The seats are comfortable even in Economy and I didn't finish a 23 hour journey all twisted and sore. I even slept for some 4 hours, a record for...
",Iberia Air Lines Of Spain
rn553329812,By several experiences one of the worst airlines,"
I´ve had many bad experiences with Iberia, but my latest one is almost a comedy movie situation.
Let´s start with the mess they did with my seating: I bought 8 tickets to go to Geneva on January the 1st and come back to Madrid on January the 7th, since we wanted to go a bit more comfortable we booked emergency...
",Iberia Air Lines Of Spain
rn553248147,Comfortable seats and terrific service,"
Business class to Madrid from JFK has flatbed seats. Surprisingly, this is not the case for all American Airlines flights to Madrid. Service was extremely professional and friendly. Movie selection was only average, but this is not important t me
",Iberia Air Lines Of Spain
rn553206389,Finally new airplanes,"
I do my regular trip from OPO to DFW using Iberia and this time I made a stop in MIA. The plane was ""new"" and the service was nice.
",Iberia Air Lines Of Spain
rn552948402,IBERIA always disapoints you,"
Coming back from S. Francisco with British Airways, I had to stop in London Heathrow and change plane. They assigned us to Iberia , since they had a share code. We have to wait for more than two hours for information. No gate number was shown on the screen, no info about cancellation or delay, no customer service,...Later, we stayed...
",Iberia Air Lines Of Spain
rn552882909,Never again on Iberia if we can help it................,"
This is a good/bad and ugly story.
We had to fly Iberia as BA could not accommodate us on the assigned dates.
Their website to start with is not user friendly and eventually I gave up searching for on-board shopping in order to order on-line. We could not check in on- line in JHB or Milan.
Our aircrafts were all...
",Iberia Air Lines Of Spain
rn552881082,Fair..,"
It was a very different picture for a company that i used to fly some years ago..
A full 3,5 hours flight that you had to buy everything. I do not know if you can really save money when you try to sell even a glass of water.. Probably they know better
",Iberia Air Lines Of Spain
rn552800078,Service,"
I have traveled from Athens to Madrid with Iberia airlines. The duration of the flight was 3 1/2 hours. They didn't serve any type of food but for me there is no problem at all because I never eat in the airplane. The only thing that bothers me is that they didn't serve a single cup of coffee. Not even...
",Iberia Air Lines Of Spain
rn552640537,Rude and wrong,"
My doughter (<2 years old) was flying with my parents before than my wife and me and they requested an authorization even she has a passport. The people working there were super rude from the beggining
we went to the national police to make that authorization and they told us it is not necessary. (National police are the ones checking...
",Iberia Air Lines Of Spain
rn552622867,Dense seats,"
The team was very nice, no movies or any entertaining.
food average -
small old aircraft with very dense, seats, fortunately for us the we had the seat in the middle empty, to stretch our fit a little. and I only 5.3"".The flights were on time.
",Iberia Air Lines Of Spain
rn552580170,Cheaters,"
I bought the ticket on internet in their pages. They sent me email with booking. In 2 days they sent me email with booking confirmation and electronic ticket. After I found out that they canceled my payment directly after booking. The ticket was very cheap. So I have no ticket and I can't reclaim it neather. Never again with this...
",Iberia Air Lines Of Spain
rn552568198,One of the worst flights we have had the misfortune to be on!,"
The aircraft was old and the interior looked very grubby and past it! We had booked extra legroom seats so were seated at the emergency exits which gave us a bit more legroom although the bulkhead protruded which made it minimal, and it was freezing due to the cold air around the door area. Worse than this were the crew...
",Iberia Air Lines Of Spain
rn552389520,What a mess,"
They changed the Gate 4 times , no one announce in English
Delayed and we still waiting .
Don’t ask anybody as you will not get any answers.
",Iberia Air Lines Of Spain
rn552366291,What is the difference between Iberia Express and Iberia?,"
I Can not understand yet what is the difference between Iberia Express (low cost aitline) and Iberia (std. airline) as we are all flying in the same plane..........
",Iberia Air Lines Of Spain
rn552243020,"Clean, helpful and nice ","
This was an international flight on an airbus 330. It was a comfort flight for economy. Plane was clean and the seat was comfortable. Blankets and pillows came in a sealed bag and headphones were provided for the entertainment system. Great movie selection. I think I watched almost 4 new movies on this rerun International flight.
The food was good....
",Iberia Air Lines Of Spain
rn552236073,On time and no surprises,"
Everything was ok; the flight departured on time and despite the weather (very windy) it was a pleasant flight.
",Iberia Air Lines Of Spain
rn552232348,Great service ,"
Great service with very friendly helpful staff good leg room and good food for an airline. Plane landed early would use again and recommend
",Iberia Air Lines Of Spain
rn552135408,Great on board service ,"
The business class lounge at Madrid has recently received a make - over and its fantastic.
The flight was uneventful ie we took off and landed on time and the in flight service from the cabin staff was superb.
",Iberia Air Lines Of Spain
rn551918483,"Excellent fligth, attendece and services","
Very good flight , comfortable seats, excellent service and food.
Only complaint bad service when you try to make changes by phone
",Iberia Air Lines Of Spain
rn551913488,Will NEVER fly with this airline again EVER,"
This was the worst ever flight! The crew were surly, verging on rude, clearly didn’t get on with each other, certainly had no interest in engaging with the passengers. Upon boarding the flight we weren’t spoken to or welcomed on board. The ‘food’ was poor with a selection of two meat dishes...lasagne or meatballs!! The breakfast box contained a stale...
",Iberia Air Lines Of Spain
rn551862649,Rude air hostesses ,"
We travelled to San Jose from Heathrow and found the staff extremely rude and unhelpful. The food was very bland and some was inedible. The staff were very rude, our 9 year old daughter desperately needed the toilet after 20 mins of seat belt signs due to turbulence that had stopped 15 mins before and the hostess was very aggressive...
",Iberia Air Lines Of Spain
rn551839177,Nice direct flight CR- Spain,"
Great direct flight. Much better than any other US airline, and the best is the non stop!.
Food, service and entertainmente where good.
One of the best ways to get to Spain.
",Iberia Air Lines Of Spain
rn551826072,London to Santiago - second leg,"
Flight 6833 Madrid to Santiago, Chile 10th November 2017. When I booked my flight with Expedia they reported that the plane would be an Airbus A340-500 which has 2 engines. I find flying very boring and the only interesting thing is looking out of the window to see the land (or islands) we’re flying over. For that reason I logged...
",Iberia Air Lines Of Spain
rn551795475,Nothing impressive,"
I didn't find anything outstanding from Iberia.
The was not enough staff at the counter for more than 300 passengers at JFK airport, therefore the time to check-in was slow.
The flight attendants are freindly and helpful. The food was a little bit cold and very limited. I can say this, because I'm comparing the meals with other airlines and...
",Iberia Air Lines Of Spain
rn551754158,Happy even in coach.,"
These were our first flights on Iberia.
Flying in coach was actually pretty comfortable.
Good seats and decent leg room.
Meals were acceptable and staff was great.
Would not hesitate to fly wirh them again.
",Iberia Air Lines Of Spain
rn551717965,Not bad not good,"
We did Paris Madrid New York both ways.
Delays on both ways.
No information provided on when the flight will leave from NYC, no help to know if we will be able to catch our correspondence in Madrid but the captain push the gas and makes us arrived on time despite the 30 min delay.
Fight in Eu: small seat...
",Iberia Air Lines Of Spain
rn551311544,Iberia to the Argentine,"
With a stopover at Madrid that dragged a little, Iberia offered a reasonable but not wonderful service. I paid extra for a good seat on the return flight and was very glad I did so for the leg room (though near the busy toilet area). The staff were polite but the food was frankly pretty awful and the drinks were...
",Iberia Air Lines Of Spain
rn551303271,Terrible customer service,"
Tried to make a booking on the Iberia website. It wouldn’t go through so I called customer service. I had a booking number and they wouldn’t help me finish the booking. They were useless.
",Iberia Air Lines Of Spain
rn551257994,Shame they are owned by BA,"
Seats comfortable, but as owned by BA owners, the food and drink approach is same as BA. You pay for food and drink. They need to reconsider and offer free snack and a drink, doesn't need to be spirits.
",Iberia Air Lines Of Spain
rn551193071,Dont get what you pay for.,"
Told by travel agent to book extra legroom seats on a certain date ( which I did) and paid £125 for the pleasure to be told at the airport these seats don't exist. 5 emails and several phone calls to Iberia and as yet not resolved.
I don't mind paying for anything if I get what I pay for but...
",Iberia Air Lines Of Spain
rn551037266,"Can I give them a zero? Missed connections, lost luggage both ways!","
I will never fly with Iberia again. We have had nothing but problems.
12/15/17 missed connection, missing luggage
Had to spend extra money on $ hotel for missed connection, extra meals, taxi to/from said hotel.
12/17/17 lost luggage fiasco
Had to spend extra money on cabfare to go back to airport, missed dinner so upcharge in non-resort dinner, waited 1.5...
",Iberia Air Lines Of Spain
rn550962370,worse than Economy with other airlines,"
BC passengers were not allowed to board first... UNBELIEVABLE!!!!!
NO English magazines!!!!!!! !!!!!!!!!
Food poor, Coffee for breakfast was not hot, lousy breax, horrible croissants, no eggs, no omlett... they apologized that you can't get good food in Havanna?!! Maybe then it would be nice to tell this in advance, offer a cheaper price or organize it i annother way....
",Iberia Air Lines Of Spain
rn550961624,Dont fly Iberia! They have a reputation for delayed Luggage,"
We are never Flying Iberia! Our luggage is delayed for more than 24 hours. The luggage has been found but they keep putting off delivery to our hotel. Our hotel The Principal Madrid said they have lots of guests that flew Iberia and would have baggage problem. This airline doesn't care about its customers....therefote they do not deserve customers! Never...
",Iberia Air Lines Of Spain
rn550959703,Poor Service in Business Class,"
With Iberia you don't have Business Class feeling at all.
It starts with very unprofessional boarding... after entering the boarding bridge we had to wait there for 10 minutes!!!!
Lack of attendance of tbe stewards.... after seated already 20 minutes we were offered a drink but had to hurry.
Newspapers and Magazines only in Spanish... just 2 newspapers i english.......
",Iberia Air Lines Of Spain
rn550920065,Good flight in spite of the Ana Storm,"
It is not an airline with a lot of details with the economy travelers.
But due to the flight was not full, we were comfortable taking more sits to stretch the legs
The offer of water during the flight was poor, having to call several times to the airhostess.
It has been my first time that I had to refuse...
",Iberia Air Lines Of Spain
rn550883056,Codeshare agony,"
This flight was the first leg of a flight to Santiago, Chile. It turned out to be codeshare and this leg operated by BA. As we were queing to board the plane many people were asked to have their carry-on luggage stowe in the hold as the flight was ""heavily booked"". I didn't mind as my carry-on bag only contained...
",Iberia Air Lines Of Spain
rn550845593,Herded like cattle ,"
Not what I would expect from a national airline. No queuing, a one for all. People pushing to the front, no control for the price of a business class ticket. Then stuck on a bus and left to sweat in the heat. This is not a one off occurrence, it seems to be the norm. They take your money and...
",Iberia Air Lines Of Spain
rn550830075,A very satisfying flight,"
A very attractif price, 3 x times less than Air France, enough space, good meal, no plastic cutlery, but steel, friendly crew, departure on time, arrival 1/2 h earlier in Madrid.
And last not least my suitcase arrived in Paris, despite just 1 1/2 of transit.
Alltogether a very good experience which I easely recommend..
",Iberia Air Lines Of Spain
rn550598525,Excellent ,"
An excellent service! They were punctual, amiable, the plane was impeccable, the pilots gave helpful information and the food was pretty good.
",Iberia Air Lines Of Spain
rn550561165,Owe me a refund,"
Don't fly Iberia. They sold me bulkhead seats, which I needed for the extra legroom. When we got on the plane, our 'bulkhead seats' were standard legroom seats two rows behind the bulkhead. Iberia have consistently refused to refund me, despite my persistent efforts. Will never fly with them again
",Iberia Air Lines Of Spain
rn550487855,"Aggressive stewardess, poor food and unhygienic toilets, lack of information","
Broke humerus 22/11/17. Flight from San Jose lady in front put seat back. Husband asked her not to. Stewardess came and immediately lunged into facts that we were being unfair. Explained why but told not her problem. I would not have been able to move out of my seat and it would necessitate req seat to be up righted during...
",Iberia Air Lines Of Spain
rn550483783,Skized and longer Waiting list to check in,"
To check in you we need more than an hour, we could not make any online Check in due to Credit card recognition. just 2 desks open, Later on the flight, I could not feet in to the chair, spare space small and hot. bad, bad
",Iberia Air Lines Of Spain
rn550455518,Not a bad experience,"
The worst experience with this airline on this occasion was its hopeless website. Once we had changed our seats everything else was ok. I paid Euro 18 for an emergency exit seat so had lots of legroom. The plane was a large one (777) and was only half full so quite pleasant. The crew were nice too and did an...
",Iberia Air Lines Of Spain
rn550383347,Lovely First Flight,"
We booked to fly to Madrid with this airline, we had never used them before and found them to be very good and comfortable, everything was so easy from check in to boarding, the flight attendants were attentive and friendly, would definitely recommend and use again.
",Iberia Air Lines Of Spain
rn550289297,Fabulous Flight,"
I had enough miles for Iberia Premium Economy, so I tried it. We were able to get into the British Airlines lounge, as this was included with our upgrade.How nice! Great drinks and snacks..Only 10,000 more reward miles than plain vanilla economy. What a difference. There was plenty of leg room, and the seats were more comfortable than economy..They also...
",Iberia Air Lines Of Spain
rn550264150,Nice flight from Madrid to Chicago Ohare,"
We paid a little more (still in coach) for exit row seats. Was vaguely similar to the various Economy Plus'es out there.
we flew a spotless Airbus 330-200. Comfortable, CLEAN, great crew, better food than US airlines seem to do, and oh -nice Spanish wines?
we didn't specifically choose Iberia to fly, that's just how the schedules worked out, and...
",Iberia Air Lines Of Spain
rn550218226,Never Lose Baggage with Iberia!!!!,"
I have been waiting for a WEEK to receive by baggage while on a trip back to the US for Christmas. Iberia's customer service baggage department is absolutely terrible - every time I call they have no idea where the bag is and yet they promise me it will be delivered by the following day, which never happened. In the...
",Iberia Air Lines Of Spain
rn550024856,Return to gate because of unboarded guests and boarded luggage,"
We want to fly with IB3131 on 29. of December. Boarding was in time but there was a lack of ground stuff at the boarding gate. Only one older guy was checking the boarding cards at the arrival at the gate. We walked into the airplane without checking again the boarding card. Nothing was teared off. We went in the...
",Iberia Air Lines Of Spain
rn550012213,"Decent to fly with, appalling customer service","
The flight itself was pretty standard, tiny aircraft but considering the short duration of the flight not too bad.
Upon landing at baggage claim, looking forward to spending my christmas holidays at home, I realised that my suitcase had a massive gaping hole in the back of it (luckily no personal items were lost) due to the careless manner in...
",Iberia Air Lines Of Spain
rn549915647,Mediocre,"
The outbound flight was OK with a straightforward transfer through Madrid. Allocated seats were together. Return: seats in different parts of the aircraft were allocated and it cost 37$US each to change. We changed them at the airport free. The line for check in was much shorter than the line for baggage drop so it is quicker to check in...
",Iberia Air Lines Of Spain
rn549907784,Was pleasantly surprised!,"
After reading all the bad reviews here I was quite unsettled about flying Iberia. But that all changed!
The flight was on time, aircraft in an impeccable condition. Food was awesome - fully steak, veggies and pasta for dinner and in economy class! Breakfast service was a boxed meal consisting of a ham and cheese croissant, granola bar, snack fruit...
",Iberia Air Lines Of Spain
rn549743939,"Nothing ""beyond"" expectations","
This flight was average. The selection of movies and food were not the best but ok. The staff was not extremely friendly. The interior of the aircraft was gray and dull. Leg space was rather limited.
One very weak point: you need to pay extra to be sure to sit together, otherwise the seats are randomly assigned!
",Iberia Air Lines Of Spain
rn549584858,Like in a sardine can,"
Never had such a terrible flight, i'm not a very tall person and my wife is even shorter, but someone in Iberia just thought about adding more chairs to the aircraft, the legroom was so short and the chairs so uncomfortable that you only wait for this claustrophobic flight to end.
No Flight entertainment at all.
Breakfast was below average.
",Iberia Air Lines Of Spain
rn549565280,"Flight delayed, old aircraft","
For start, Dakar shifted all flights to the new airport in Ndiass, which is no issue for most airlines, they'll simply email you a new ticket with the new airport code advising you of the change. But Iberia decided to send me a cancellation email 3 days before my flight instead and no new ticket. Only a call to Iberia's...
",Iberia Air Lines Of Spain
rn549466291,flying high,"
I hadn't flown Iberia for many years because the experience used to be so dire but I was very impressed by our journey to Cuba (London/Madrid/Havana/Madrid/London). The plane was new and very well equipped at least in business (including wifi), the flights were on time apart from the last leg when Heathrow experienced some snow and the crew were great....
",Iberia Air Lines Of Spain
rn549402268,Efficient and smooth travel ,"
Check in was no hassle , no delays and comfortable flight . Ground staff were helpful. Will definitely use Iberia in the future .
",Iberia Air Lines Of Spain
rn549276812,Quiet flight but need more efficiency in the crew,"
The flight was quiet and the schedule fulfilled. The crew needs to be more efficient in the boarding process. Baggage checks at the time of boarding were poor. It is important that there is a direct flight from Madrid to Nantes, avoiding longer alternative routes.
",Iberia Air Lines Of Spain
rn549266808,New Business set.,"
It has been a great move by Iberia to put a better set of business class seats on this route. The difference between the full flat bed seats and the previous one is noticeable. The service as usual is very good, and above the expected for business trips from South America to Europe. Smart move from Iberia, despite sometimes the...
",Iberia Air Lines Of Spain
rn549260748,Friendly staff but antiquated aircraft,"
While business class seats are wider than economy seats, the planes are old, the wear and tear is more than obvious, there are no screens nor USB ports, nor a Wi-Fi on the plane. There's a meal served (pretty decent for an airline actually) and some refreshments. The staff were friendly and tried to make our journey as comfortable as...
",Iberia Air Lines Of Spain
rn549072600,"NICE FLIGHT ONE BAGGAGE LOST , IT APPEARED BUT SOME THINGS WERE STOLEN","
Fight was nice and arrived 10 min before time, When we arrived to Barajas airport one lugagge was missing, we were attended very nice by Iberia staff in airport and suitcase appeared and next dat it was at our hotel in Madrid, but some things were stolen like some chocolate bars and, battries and a Christmas doll.
",Iberia Air Lines Of Spain
rn549072291,NICE TRIP,"
It was a nice flight, we arrived 15 min before timming, staff really nice and flights very pleasant, enjoyed.
",Iberia Air Lines Of Spain
rn549027297,Never change in MAD - you will q forever,"
The flights themselves were fine, though Iberia's legroom is not good. However, changing planes in Madrid is a nightmare, we queued for passport control four times, went through three security checks and the terminals were miles apart. Never again.
",Iberia Air Lines Of Spain
rn548906131,"Short Business class flight, poor seats and food: not worth the money","
One expects more for a Business class flight. Seats are almost the same as in Economy, with small leg space. Food is very basic, cleanliness mediocre. Service was well intentioned but not efficient. I had to ask several time to get my breakfast completed. The plane was not new, and just made the experience worse. Not worth the money.
",Iberia Air Lines Of Spain
rn548905204,"Overall a good experience, except entertainment","
Overall a good flight, with good food, friendly service, good seating, including sleeping position. Compared to other Airlines the in-flight entertainment is poor, as well as the amenities: covers, beauty-case, etc are pretty basic. Prices can be convenient.
",Iberia Air Lines Of Spain
rn548736179,Rather poor ,"
The worst thing about this flight was the heat of the plane! Absolutely roasting throughout! The in flight entertainment was ok. The food was pretty awful and there wasn’t much water or other drinks offered. The majority of the seats were stuck in the upright position too which wasn’t good for a night flight.
",Iberia Air Lines Of Spain
rn548647145,Not really helpful,"
Found the flight very average. Service was perfunctory. When I woke after a nap, I couldn't find my glasses, and searched under and around the seat, which was a revelation underneath as it was filthy. Reported the loss to a member of the cabin crew who said they would report it. Never heard anything further. Could swear that I could...
",Iberia Air Lines Of Spain
rn548535552,Terrible ,"
I actually flew coach but I felt more like Cargo this flight is worse than any other flight I had and I am a Riad worrier
I am a 6’2” but I saw 5’ People struggling with there sits. I have flown Iberia in the past don’t remember it being so terrible but this one gets the “crown” the flight...
",Iberia Air Lines Of Spain
rn548406973,NEED TO IMPROVE,"
Five minutes ago I have written a marvellous opinión about an intercontinental Iberia flight. however this time I must say the flight has not been good.
The departure time has been one hour and twenty minutes later.
The business class courtain was in the middle of the aircraft, , because in one aisle aircrafts Iberia has teh same seats in...
",Iberia Air Lines Of Spain
rn548399557,10 POINTS,"
Although I am not the best supporter of Iberia, I must say this time, I mean this flight, everything has been perfect. and I am really hapy with it.
The flight was very nice, no turbulences, the business class seats of the Airbus A330 are very good, the service of the crew also lovely and the food as all the...
",Iberia Air Lines Of Spain
rn548397043,Setting the record straight,"
I had already purchased Iberia tickets for our family vacation to Spain when I read the online reviews. I was shocked and disheartened, thinking these flights would be terrible. I warned my family not to expect much.
Then the long-awaited travel day came. All the worry was for nothing! The planes are beautiful, comfortable and well-maintained. The flight attendants are...
",Iberia Air Lines Of Spain
rn548381439,"Poor business practices, Terrible customer service ","
We used Iberia Airlines in the summer. They overcharged us for our flights. Their customer service agents are impossible to get a hold of. Upon finally getting in contact with somebody via email, were told the overage charges would be refunded. Not the case. When we followed up, their customer service department became unresponsive like they fell off the face...
",Iberia Air Lines Of Spain
rn548367989,No food,"
There were no food avaiable for free, even the water was pricey. There were no entertainment avaiable too.
",Iberia Air Lines Of Spain
rn548349283,Nice flight,"
I was lucky and got one of those big planes with individual entertainment screens. The flight was on time, I did not have anything in flight service but the seats were quite comfy and the entertainment really good. We arrived 10 minutes before schedule
",Iberia Air Lines Of Spain
rn548278487,First time to fly Iberia,"
o.k. nothing special. Selected Iberia because they weere part of the partnership with American Airlines.
",Iberia Air Lines Of Spain
rn548277798,300E upgrade from Prem Econ to Business - well worth it,"
I recently flew from Madrid to Chicago on an Iberia A330. I had booked Prem Economy and was offered a 300E upgrade to Business during my on-line check in. I’ve not flown long haul on Iberia before and had been reluctant as my impression of their reputation was not particularly good.
I was very pleased with my choice to fly...
",Iberia Air Lines Of Spain
rn548170556,Efficient flight - appalling management of customers,"
Waited over an hour in a queue. We had hand luggage only. Member of staff walked down the queue handing out hand-written luggage labels and told us very brusquely that we would not be able to take our luggage on board. We had to put our luggage through a hole in the jetway. Our cases slid down a wet slide...
",Iberia Air Lines Of Spain
rn548055861,Seat pitch from hell! ,"
I understand that the airlines under IAG are all trying to get another extra row in as the likes of Norwegian are giving them all a run for their money, ( they didn’t think them a threat about 4 years ago!) but whoever came up with the idea at Iberia, obviously hasn’t travelled in economy on one of their A319...
",Iberia Air Lines Of Spain
rn547991919,treated like animals in Madrid,"
I broke my arm in Ecuador (complex humerus fracture). doctor gave permission to fly to Belgium were operation would follow. All packed in broken arm assurance arraged assistance on airport. in Quito this was perfect. Flight was not too bad but terrible hot in airplane (several passangers complained, nothing was done about it)
However once arrived in Madrid crew asked...
",Iberia Air Lines Of Spain
rn547700872,Unrateable,"
Apart from the fact that the first leg of this flight to London via Madrid to London was in a new plane, this is by far the worst airline I have ever had the misfortune to be flown by and I really would do anything rather than fly with Iberia again. And, if you would like to know the original...
",Iberia Air Lines Of Spain
rn547670945,The big bird of Spain,"
In the last few years, we flew with Iberia several times. Partly because they’re one world carriers and partly to avoid Heathrow, that isn’t our favorite airport. In 2017 we flew from Bp to Madrid and back on one member of the Airbus A320 family, and from Madrid to Malaga and again on a small airplane operated by Air Nostrum,...
",Iberia Air Lines Of Spain
rn547413335,Another airline with reduced legg room,"
I booked the flight with Iberia but I was told that it was going to be a Vueling flight. It was supposed to fly at 13.45 on Friday but eventually parted at around 18.00
I asked why the flight was delayed and was told that they had been delayed by bad weather when they flew from Asturias. A delay of...
",Iberia Air Lines Of Spain
rn547062222,Crossing the Atlantic ,"
To travel from Russia to Chile for this time, I have chosen the airline - Iberia. So I had stop from Saint-Petersburg to Barcelona, Barcelona- Madrid and finally Madrid- Santiago. Very important thing, if you travel only one way with this company, be ready that they will ask you if you have tickets back or somewhere else, and can not...
",Iberia Air Lines Of Spain
rn546987457,Good internal flight,"
I flew between Barcelona and Leon(Spain) in October.
I have no complaints to make - the flight was on time, the comfort in the cabin was average (no more or less legroom than others), service was also good and it was clean. My backpack fit in the overhead compartment which made me happy.
I did not check a bag.
",Iberia Air Lines Of Spain
rn546948064,ok but .....,"
no extra service, no priority even when you are in Business ???? crew friendly, not so clean aircraft but for the rest ok ....
",Iberia Air Lines Of Spain
rn546654377,Midget class,"
On time, which is something on a snowy day like this. Staff is friendly, but the biggest bummer is by far the room, the space. My knees are completely cramped between my chair and the ones in front of me, and I am no giant (1.82). Is just not fun flying like this, sorry. All the timeliness in the world...
",Iberia Air Lines Of Spain
rn546572485,Learn to use a microphone and please teach the cabin attendants basic english,"
The majority of cabin attendants try to avoid speaking in english by doing it as fast as possible. And basically impossible to understand.
Why do they not have an english teacher available to help them overcome what seems to be a psycological problem more than anything.
",Iberia Air Lines Of Spain
rn546293110,Very Punctual,"
I am glad to say that the experience in Iberia was a pleasant one. The flight left a bit late however the pilots made that up in the air and arrived in Madrid 20 minutes ahead of schedule. I was traveling with our 2 yr old daughter and the crew was very receptive and cordial with us. The in flight...
",Iberia Air Lines Of Spain
rn546084242,Not worth the extra money,"
I fly quite often within Europe and get into KLM, Easyjet, Ryanair, Air France and Iberia airplanes once or twice a month.
I can say fully convinced that nowadays low-cost airlines offer the exact same service than the classic big airlines. I would only make an exception with KLM as they still offer a great service, offer drinks and snacks...
",Iberia Air Lines Of Spain
rn546010933,Great Flight,"
Many years ago I had a bad experience flying Iberia. This time - it was perfect. They departed on time and landed ahead of schedule. The entertainment system was wonderful, service was good. Very good experience.
",Iberia Air Lines Of Spain
rn545954182,Perfect connection from Vienna to Sao Paulo & back,"
Just in brief: for many years flights with Iberia to Latin America were dreaded experiences, to be be avoided at all costs.
Not so anymore. This year I took Iberia 3 times when travelling to Brazil and everytime I came away perfectly happy. The new business class is the best which is offered for long haul flights to Latin America,...
",Iberia Air Lines Of Spain
rn545790528,Worst airline I've ever experienced,"
We missed our flight because:
Iberia Express failed to issue our tickets properly despite taking money from our accounts. They advised us this would be solved at check-in but despite us being 1hr early it wasn't BECAUSE THEY DON'T EMPLOY ANY STAFF AT MANCHESTER AIRPORT and DID NOT ANSWER THE PHONE TO THEIR OWN CONTRACTORS (!) for 45 mins.
So...
",Iberia Air Lines Of Spain
rn545776274,Price OK. The worst service experience ever.,"
I booked economy plus believing that it might be similar with the ones in British Airways or Lufthansa. Worst customer service ever from the crew. Their attitude is like they are doing us a favor flying with them. The only message they keep telling the passenger is that they were the more "" on time "" airline, which I cannot...
",Iberia Air Lines Of Spain
rn545756311,Super Service and Entertaiment Programm,"
A very nice Flight.Whenever i ask for Serice a very friendly Bord person offers me all for a perfect flight.We arrive in Time
",Iberia Air Lines Of Spain
rn545631756,Economy plus,"
Again on the flight back from JFK the crew who was doing the service on economy plus, not only she didn’t smile but she did t care at all service fast giving food without looking at people ! When you want some drink is like asking for a favor ! Really bad experience both way not worth the extra money
",Iberia Air Lines Of Spain
rn545629751,Worst service on an airline in 30 years!,"
I had to book this one as I was back from a 3 days business trip from Valencia, Madrid to Oviedo.
If the flight from Madrid was ok, this one was booked through BA (they work with Iberia to serve their customers on some routes). The cost of the ticket was €380 economy.
The temperature within the cabin was very...
",Iberia Air Lines Of Spain
rn545608710,"There's always a first, but this was my last time with this airline","
I fly this route at least twice a year in the absence of direct link to my US home, always carrying on. This morning check in was busy as usual, but smooth in the priority lane. I was told to put my carry on on the scale and was told it was too big and heavy, as it was a...
",Iberia Air Lines Of Spain
rn545522576,SHORT FLIGHT WITH SCARY A319,"
Everything looked normal before the flight until the plane began taxiing with hard clatter from the bottom of the small and old A319 (EC-MFO). I was really scared of hearing that sound (perhaps coming from the landing gear) and had to pray for a safe flight and landing.
Other than that everythign was pleasant and sufficient; no food or beverages...
",Iberia Air Lines Of Spain
rn545435618,dirty Aircraft,"
The price point wasn't bad for this flight, although I disliked being able to select my seat number prior to check in being open. (I booked through a third party carrier and it was the code share and so selecting a seat was not an option, even if I wanted to pay). This meant we ended up with seats in...
",Iberia Air Lines Of Spain
rn545398410,No leg room - jammed aircraft,"
Iberia operates old Airbus 319 on this route (TLV-MAD-TLV) This flight is over 5 hours one way. Although I am only 6 feet tall (1.80 meters) my knees were jammed into the seat in front of me and I had to use a pillow to reduce the pressure on them. Same on the return leg. However, on the domestic flight...
",Iberia Air Lines Of Spain
rn545356172,Quality vs Price = Iberia,"
Been flying with Iberia for the last 18 years from and to Brazil to several Europe destinations, sometimes solo, once with my 2 year old daughter, and lately with the all family. Always on Economy class and with one stop/connection in Madrid. Never had any trouble, and never seen anyone have any. My choice to Iberia was always based on...
",Iberia Air Lines Of Spain
rn545328578,Modern plane but they charge to book seats,"
The plane had no first class and the economy seats were arranged 2-4-2. The personal screens were large and responsive and there was a usb charging point. The food was good, including a ""midnight"" sandwich, although they didn't come round offering drinks very often. Also the breakfast of a ham and cheese croissant seemed a bit feeble. The toilets had...
",Iberia Air Lines Of Spain
rn545310425,"Little legroom, frequent delays","
My last three flights with Iberia have now been delayed...bad luck or something more? The staff is nice and friendly, but the boarding is not very well organised. Planes are also clean. On-board food is very limited and the sandwiches are not very good. They do have convenient flight-times, otherwise I'd probably fly with someone else.
",Iberia Air Lines Of Spain
rn545294653,Lost wallet and difficult management of situation ,"
I left my wallet in the front pocket of my sit and when I got back to recovered after hours of insisting to get to the plain before the next day, the cleaning company was there and the wallet was gone.
IBERIA not only made it so complicated to access to the plain but tried to discourage me to do...
",Iberia Air Lines Of Spain
rn545212270,"Pleasant stewardess, clean interior and comfortable flight","
Had travelled with this airline before. This flight to Budapest was rather pleasant. The cabin was clean and well maintained. The stewardess/steward were amicable and served well. Compares favorably with many other airlines. Check in and boarding experience were also reasonably good.
",Iberia Air Lines Of Spain
