"id","quote","review","Airline_name"
"rn518732433","Savings that are not worth","
I've never reviewed flights before, and I only write a review when I have an experience that is well above or below average.
Air Europa is considerably below average. There's nothing positive to say about this airline on the 4 flights I've taken (two short connections and two intercontinental flights). Delays are standard, (around 1 hour waiting in terminal or...
","Air Europa"
"rn518692095","Poor service, not flat seats, no individual TV screens","
When flying on business class and paying top prices, you expect a certain level of comfort. Seats do not recline flat, as indicated in the airline website and on seatguru. On outward journey we had individual TV screens but not on the return flight, so the general screen was too far and at an angle to be able to see.
","Air Europa"
"rn518691763","Worst ever","
Never ever I'm going to fly with Air Europe again. Worst service you can think of on such a long distance flight. 2 months before this flight I flew with Emirates and man can Air Europe learn from them. I'm not big and neither is my wife but still and the service, food and beverages are at a minimum.
I...
","Air Europa"
"rn518691103","worst flight","
one of the worst (probaby THE worst) flght i ever had. The plane was rather old with very short space for legs. Entertainment was nearly missing, as you had to download their app and use your device to connect: and you have not a place to charge your tablet/phone !!!. Not to say about food that was awful, little quantity...
","Air Europa"
"rn518689270","Cheap should not equal poor quality and customer disdain","
There are different negative points for this airline, taking into account that this was an intercontinental flight lasting more than 9 hours:
- if you do not pay an extra, central seats are sistematically assigned (and this is a problem, for example, for tall people)
- the second meal (dinner or breakfast) is not a real meal, it's a samll...
","Air Europa"
"rn518684759","Good","
Nice new plane quick boarding quiet flight no cues at check in. Mr been on TVs but most have iPads to watch.
","Air Europa"
"rn518683428","Gran Canaria to London via Madrid","
Gran Canaria to Madrid was Airbus 330 and was almost full. Big aircraft for such a short flight. Wifi on board, was EUR6. on time. Then connecting flight to LGW in Madrid. no problem.
","Air Europa"
"rn518682423","No complaints","
The flight was fine, it was late getting into Madrid as we sat on the runway for a long time, but of course this is nothing unusual.
They seemed quite lax about seatbelts, and also the people next to me were talking the whole way through the safety demonstration, which wasn't good as it was just a voiceover going through...
","Air Europa"
"rn518666572","Very long flight in a decrepit plane","
A 12 hour flight in a supposedly low cost airline providing extra-low service in a very decrepit Airbus plane (worn our seats, non-working screens) but paying a full-cost airline ticket. Definitely not worth it.
","Air Europa"
"rn518614929","Late and the onboard experience was poor to say the least","
They boarded all passengers, and then we had to wait for another hour for departure because they were waiting for a connection flight that was late. The flight is scheduled to leave at lunchtime local time, they gave us a -poor- lunch at 3pm Montevideo time. After that for 6 hours they gave passengers nothing to eat. You had to...
","Air Europa"
"rn518612571","A difference in destination","
We flew on a mid-morning flight. It was on time and on a dreamliner which was comfortable and had plenty of leg room. The flight was almost five hours and was extremely good. My only regret was that on the return flight on a 737 the flight was delayed by over an hour and a half, was crowded and less...
","Air Europa"
"rn518583642","Airline is an A La Carte","
Needed to go to Palma and Air Europa was the most ideal in price. Clean planes and friendly staff. Just remember YOU NEED TO PRINT YOUR BOARDING PASS or pay. You need to check in back ahead of time or you will pay double.
Hint: I checked in 2 bags but they checked in remainder no charge. THis may work...
","Air Europa"
"rn518581423","On time, comfortable and good service","
Plane was not full so we had an extra seat each. The price of the ticket was excellent and the service was as good as a full price airline. Food was mediocre but otherwise no complains.
","Air Europa"
"rn518577476","Stop thinking like an American and it's a great flight.","
The web site crashed when I tried to check in, but I was travelling alone and didn't need to sit with anyone else, so getting assigned my seat at checkin wasn't a problem. First meal in both directions was tasty. Second meal, well, I guess that's why they call it economy. Entertainment worked fine, they had some movies available on...
","Air Europa"
"rn518514188","Very bad experience","
10h flight without TV screen or place to charge your phone? I didn't even know this was still possible, futhermore limited legroom. I will never choose this airline again if I have a choice, even though they are cheaper.
","Air Europa"
"rn518494845","A very good, in time, flight with good service and comfortable seats","
Air Europa reached my expectations of a business class flight. The service was quite good from the checking (it took a minute) to the flight (comfortable seats, excellent food by Martín Berasategui). I was able to sleep at least for three hours undisturbed, in a seat that turned completely flat. The only thing was after the checking-in they misdirected us...
","Air Europa"
"rn518476475","Clean Friendly and very attentive toward the handicapped","
From the ariport check in the flight and staff both on the ground and in the air were marvelous. I was traveling with my 90 year old dad and my wheelchair bound mother and had a fabulous experience. The airfares are more economical than most carriers and the service surpasses them 10 fold. I would not hesitate to take them...
","Air Europa"
"rn518473390","Do not take. Pay more to fly with a carrier who has good customer service.","
Our flight was delayed from another airport and we got to the check in gate ""too late."" When I arrived at check in, a man advised me that I was too late and we had missed our flight. At that point, there was still about 45 minutes to make it through security and get on the plane prior to the...
","Air Europa"
"rn518470772","Oldest plane ever ","
Air Europa planes connecting NYC to Madrid are simply unacceptable. Old, rusty and without any technology whatsoever. Even the crew apologized for the plane and couldn't understand why air Europa uses those terrible planes for, arguably, one of its best routes. Prices are cheap compared to delta.
","Air Europa"
"rn518468737","Great price! Great service!","
This could be your best deal to Madrid and beyond, Lisbon in our case, you can find out of Boston. The ground service was just fine. The food was quite good. You might want to figure out your own entertainment, as the choices were limited on our flight. But, all in all, given the value, I highly recommend considering Air...
","Air Europa"
"rn518108561","Good flight","
After reading all the negative comments, I wasn't looking forward to this flight. However, it was on time, check-in was fine, my seat was flat bed and comfortable, I was served with two meals - both of which were fine. The cabin crew were cheerful, helpful and very good. Landed early and my luggage arrived quickly. No complaints at all.
","Air Europa"
"rn517438877","NO WHEELCHAIR SERVICE THAT WAS BOOKED 1 MONTH IN ADVANCE","
My elderly mother bought her flight and booked a wheelchair service from Ecuador to Paris(1 month in advance) with one stop in Madrid for a connecting flight. During checkin we were assured the wheelchair service was in the system and was available in Madrid, she even asked my mother if she could walk up stairs or it was just for...
","Air Europa"
"rn516828157","Not the greatest of experiences","
I think I'm being nice saying it's a poor airlines. The check-in experience is OK (just), but we were not given our pre-booked seats and to be honest, the person booking us in lied about the seats we we're given. Not a good start!
As for the boarding that was absolute chaos. AirEuropa's staff are poorly trained and have no...
","Air Europa"
"rn516588179","Pleasantly Surprised","
I feel the need to publish this review as reading all the negative posts prior to our 8 hour flight scared the daylights out me. Not seeing much in the way of positive feedback left me to believe we were in for an awful flight. However, it's clear that most people only take the time to publish negative comments.
I...
","Air Europa"
"rn516462718","No flight entertainment system, bad communication, not enough food","
I was on an 11-hour flight from Brazil to Spain. It was a day time flight, yet no individual TVs and no in-flight entertainment.
After we had already boarded the plane, we were informed that we could download an app (only before take off) and then access some movies on our own devices by using the planes WIFI (which you...
","Air Europa"
"rn516215113","Quite a surprise","
Had booked a Thomson holiday and was surprised to be flying with Air Europa.
As its based abroad you get less holiday as you leave later from the UK and then fly back early morning from your holiday.
However the plane was clean and tidy and the cabin crew cheerful, efficient and friendly.
Couldn't make much sense of announcements from...
","Air Europa"
"rn516184004","the worst experience","
Hello
It's about the personnel of air europa. I was flight from Madrid to Paris flight was delay for like an hour and when we were getting in I had my bag that can goes inside. They told me you can't get it in I asked why ? He told me no more space ! So I explain that this...
","Air Europa"
"rn511880502","Uncomfortable seats, bad food, bad service ","
I would not recommend this airline for transatlantic flights!! The seats are very uncomfortable, the food is terrible and the staff obviously don't want to be there. Furthermore, they only offer 10 films on their tvs- my earphone socket didn't even work so I couldn't watch anything. Plus you have to pay 3 euro if you don't have your own...
","Air Europa"
"rn510151319","Worst flight ever!","
Besides feeling like I was in a cattle call boarding and receiving no information on the one-hour flight delay, when I sat down, the man in front of me put his seat back. It came back so far that I was unable to sit in the seat for the 2 1/2 hour flight. He yelled at me when I asked...
","Air Europa"
"rn510149400","great experience","
I just recently flew with Air Europa for the first time. I was a bit concerned after I booked due to some reviews I read but I have to say the entire experience was great. Customer Service was fabulous. Sure the seats were a bit tight but that's the case with most airlines. Each seat had its own TV where...
","Air Europa"
"rn509388195","Uncomfortable planes and not great service","
Air Europa has a lot to improve . The planes are uncomfortable and the crew sounds and look miserable ( with a few exceptions). They rush the service and almost try and escape from passengers in case they request something. And NO individual TV for each passenger at this day and age ? It was my first time flying with...
","Air Europa"
"rn507589967","Worst airline ever !!!!! Please avoid at all costs","
I purchased two business class tickets to travel to Palma de Mallorca , thru Madrid , on Air Europa departing from San Juan, Puerto Rico. When I got to the airport I was told that at the last minute , and without any sort of notice , that they changed the airplane to a smaller one , with fewer business...
","Air Europa"
"rn507231311","Best Airline in Spain","
I love Air Europa. They often include free extras such as checked luggage and other requirements for a generous price. The legroom on this 737-800 wasn't such a great feature, but nothing different from other companies. The crew was fantastic. The purser tried to upgrade us (we are very tall) to the exit row, but no seats were available together;...
","Air Europa"
"rn506260627","Pleasant experience","
Had short flight from Barcelona to Palma de Mallorca and return, checked in online. Free option to choose seat. Only remark they are part of Sky team and the priority check in was not clear. Service on board basic but correct attitude by cabin crew.
The embrear jet was more comfortable on the return flight as the 737 on the...
","Air Europa"
"rn505822495","bad experience!","
our flight was delayed by 3 hours and we had nothing to do and no information about the flight was being made. Our whole Saturday morning got wasted and everyone grew impatient. finally at lunch time they gave some coupons for lunch. the staff weren't responsible enough and themselves had no clue about the reason for delay or any othr...
","Air Europa"
"rn505772608","Terrible Airline - Ruined My Trip","
Horrible experience. Had a flight scheduled at 10pm from JFK to Madrid on June 14 for a wedding, and for some reason the flight was delayed and they gave no updates. Hours passed, and they said the plane was missing a part they were waiting on. At 2am they said they'd begin boarding in 45 minutes. Then at 3am they...
","Air Europa"
"rn505702985","What an awful airline!","
I never would fly again with this airline deliberately! As I didn't have the choice I had to do so. Unfortunatelly I flew economy class. They utilise old and not well kept planes on long haul flights! Seat pitch was quite narrow and uncomfortable! There's no personal IFE on the seat, but they had an overhead monotor instead and they...
","Air Europa"
"rn505608868","DON'T TRUST THEM","
An airline you CAN'T TRUST. An airline that don't respect their costumers. An airline that cancels your flight without a fair and reasonable motif.
","Air Europa"
"rn505566822","Late late late","
Plane was fine, and we started okay by boarding only a few minutes late, but then we sat on the tarmac for the next hour for no apparent reason at all. This then nearly made us miss our next flight, but after a mad rush we managed to get there.
","Air Europa"
"rn505551349","Very bad","
The ground crew were very rude. Our flight was delayed and had to wait 1 hr to board an old as freak plane. The food was discussing, and the herringbone arrangement was very unpleasant. Attendants were rushed and extremely rude.
","Air Europa"
"rn505435957","Cacelled Tickets with no explanation","
Bought 3 tickets in an average price last week to make a surprise for my wife and kid. Got the reservation number, e-tickets numbers, and 2 days later all three tickets were cancelled with no explanation given despite the - sorry we had a problem and the prices were not correct.
The absurd part, is that they didn´t sell the...
","Air Europa"
"rn505295741","Tickets cancelled with no reason","
I bought 3 flight tickets last June 19th that were CANCELLED by this terrible company even though they have sent the e-ticket and my credit card was charged. As far I know this also happened with at least 6,000 people in Brazil at he same time. This fact is in the News. I sued them and discovered there are hundred...
","Air Europa"
"rn505045009","Worst and most bizarre flight of my life","
READ THIS RIDICULOUS STORY FOR MY FLIGHT FROM LDN GATWICK TO MADRID:
1) I turn up 2 hours before check in, having booked through the airline directly, I get told I am on standby. Baffled, whilst asking for the alternative the lady calmly stated 'well you just can't fly'. Warning signs and a stress.
2) I go to the gate...
","Air Europa"
"rn504937816","Not great","
Planes were great. Everything else was terrible. Flight attendants de seemed robotic, and not very willing to serve. Would not even asked me if I wanted water after they served it to my wife. Dinners are extremely small portions, and not very good. Movies were not free, and you had to rent an Ipad in order to watch.
","Air Europa"
"rn504723266","Greedy disgusting airline","
I bought my ticket but was not given the opportunity to check in my bag. As a result this greedy and terrible airline charges me 60 Euro at the gate which even the gentleman working there tells me is an obscene amount to have to pay. I'd never recommend using this airline if at all possible.
","Air Europa"
"rn504643994","Fast Efficient Airline","
Really good low cost airline. Cost includes luggage so no hidden charges. Quick check in, polite staff, clean and comfortable plane.
","Air Europa"
"rn503059199","Worth a try if the price is right","
I recently had return flights to Madrid on Air Europa. The planes were fairly new and the service was okay, but there seemed to be a lack of concern over a late departure from Gatwick, with very slow boarding, and no explanation or apology.
In summary, I would say that it is better that Easyjet but not as good as...
","Air Europa"
"rn502887538","Good value for money","
After booking a last-minute round trip from JFK to Amsterdam (via Madrid) on Air Europa, I came on here and saw some of the negative (and, frankly, melodramatic) reviews, and got on the plane in New York with some trepidation as to what I'd find.
I was pleasantly surprised to enjoy a perfectly fine round-trip on Air Europa, which included...
","Air Europa"
"rn502532887","Nice Airline","
I am surprised to read all the bad reviews here!
My partner and I had a good flight with excellent flight attendants. Based on our experience, Air Europa is a good operation. Reasonable fares, good food served during the flights, and complimentary beverages.
All staff were prompt, professional and pleasant.
","Air Europa"
"rn502228895","below third world airline","
Barcelona-Madrid was uneventful did not get service at all,but it is a 50 minute flight.
Madrid- JFK was pity-full after running thru airport and getting to gate while it was
boarding,once seated ask for water,was told ""we cannot do it"" water arrived 2 hrs later with the meal,this""meal"" which I wouldn't feed my dog consisted of spaghetti mixed with peas,carrots,green...
","Air Europa"
"rn500713226","Less than budget airline!","
The check in experience both ways was poor. Over 50 minutes of queueing at Newcastle airport despite arriving 2 1/2'hours early. Only two desks open and after about fifteen minutes a thrid desk was opened for the people who were just joining the back of the queue!! As a result we were about tenth last to be checked in and...
","Air Europa"
"rn500413775","friendly and on-time","
Smooth check-in at the airport.
Friendly and helpful crew during the flight, even when some passengers made some remarks the crew stayed calm and professional.
","Air Europa"
"rn500109740","The worst of the worst","
This airline is an absolute joke! Anyone thinking of booking with Air Europa - just don't bother.
Me and my partner were supposed to by flying from Tenerife to Ibiza (with 1 stop at Madrid) the connection and time we had was 1 hour in Madrid.
First of all, the first flight got cancelled at Tenerife North and they had...
","Air Europa"
"rn499962147","Flight to Lanzarote...","
Flew to Lanzarote with this airline as part of a package with Falcon Holidays. In flight service lovely.. crew very helpful... inflight purchases reasonable.... Highly recommend but wish there was in flight entertainment as 4 1/2 hrs on a plane without entertainment is very long.
","Air Europa"
"rn499733612","2 flights, both delayed","
Below average and almost always late. My flights inbound and outbound were both late 30 minutes and 1h.
Some years ago I flew with air europa to Paris and the same happened. Terrible, to use only if you do not mind to arrive late....
","Air Europa"
"rn499293660","Air Europa - Very efficient","
We travelled with Air France from Malaga to Bordeaux which meant one leg to Paris CDG (Air Europa) and one from Paris to Bordeaux (Air France). Not having made a ""quick"" transit change before I was concerned regarding boarding passes and our luggage. We checked in at Malaga Airport (online check in was not available, possibly because of the two...
","Air Europa"
"rn499182227","Efficient short haul airline","
Efficient and friendly staff from check in to destination. Aircraft was tidy but late arriving, so also late in departing and would have limited cleaning. Take antiseptic wipes when travelling, especially on short haul flights.
","Air Europa"
"rn499066462","Good experience with a no-frills airline","
I flew with AirEuropa from Milan to Lisbon via Madrid. I purchased the ticket relatively late, and had low expectations given that I was not familiar with the airline. I was pleasantly surprised by the efficiency and punctuality of the boarding procedures and the quality of the experience flying with this no-frills airline. Definitely recommend, and I'm quite likely to...
","Air Europa"
"rn498763977","Great service","
Such a smooth trouble free service. Check in easy, flights on time, pleasant staff and no hastle with overhead baggage as suitcases were included in the price upto 23 kilos. No heavy in flight sales just a good bar and meal service. Super. Will use Air Europe whenever possible.
","Air Europa"
"rn498375087","Trip to Palma from Barcelona","
This airline was good, comfortable seating and flight attendants were very nice and accommodating. Good value for the money I paid.
","Air Europa"
"rn497711087","No complaints for the very decent flights.","
Their was not a lot of space, but the plane was new and amazing. The airconditioning etc, worked perfect. In the chair in front of me I had a screen with quite a big amount of movies, series and music. You can blind the windows with clicking a button instead of closing the ""curtain"". The food is good, and they...
","Air Europa"
"rn497254867","one of the worst","
If you look only for cheap price, this is the airline for you. I did 4 flights with them and each flight I had a negative experience. This flight was a joke, I wanted to pt my small back pack overhead and was told that I have to wait until all customer boarded and then if there is a space...
","Air Europa"
"rn497162387","Cheaper than other but service is also poor","
Travel agency has recomment Air Europe for the flight Madrid - Havana. Flying in a new Dreamliner. Plane was ok, but for an international flight I suppose to recieve more service cfr other popular companies :
- poor food : no choice = only (almost dry) pasta with a piece of bread + small
dessert
- free drink : max....
","Air Europa"
"rn496979804","Low cost in every sense","
I was first time flying with Air Europa but thankfully friend prepared me and helped set the expectations.
So, I will try to do the same for the readers.
You go McDonalds and you pay 8eur unhealthy, when cold no taste kind of meal. Then you go nice Italian restaurant, you pay 35eur meal, but food is excellent. Same with...
","Air Europa"
"rn496978408","Great airline prices for nonstop service from Miami to Madrid","
The most economical fare among other airlines than fly MIAMI MADRID. They are now flying with new aircraft very comfortable and excellent service
","Air Europa"
"rn496817629","Fair","
A reasonable airline with not to many frills. If you cant get a direct flight to Cuba from UK, they offer an alternative with a shortish transfer time. I saved over £200 compared to Virgin Airlines.
","Air Europa"
"rn496729772","Comfortable","
It is an airline with good reputation within the Spanish airlines. Its subsidiary for flights between islands Swifair with its small but comfortable airplanes is a good option for these flights of short radio. Recommendable.
","Air Europa"
"rn496679678","Flights to from Barcelona and Amsterdam","
New 787 great comfortable flight....even in Economy. Price was far below any other carrier. Food was OK....typical overseas airline food. On time ...service was very good!
Suggest you pay a little extra and select your seats when you book and get the exit or bulkhead for the leg room.
","Air Europa"
"rn496669578","Nice but not complete","
It was a good comfortable and fast flight, but I did not feel completely satisfied. I did not like having to pay for my headphones or extra drinks at meals. Also you have to pay for the Wifi. The movies on board were fine.
I understand that the flight was cheap but not the additional expenses it requires (seat reservation,...
","Air Europa"
"rn496667266","Bad luck, but an intellegent management","
I had booked this flights for the very reasonable price (€ 85,- for the flight + € 15,- for a suitcase of 23 kgs.
I had a changeover time at Madrid of 1 1/4 hour, short but reasonable. Unfortunately, there was announced a delay of approx 3/4 h at the check in at BIO.
During the waiting time, the delay...
","Air Europa"
"rn496665547","12 hours to Lima","
The plane left on perfect time and after a long but nice flight we arrived in perfect time. This airline covers all central and South America leaving from Madrid.
","Air Europa"
"rn496636302","Adios","
It was a good flight. We did leave an hour and 14 minutes late. Never said why we were late.
Seats were a little cramped and the food was not that good either but the price was right so if you are
not in for fine dining and you are not tight on time or if you can build in...
","Air Europa"
"rn496614406","A long flight from Montevideo to Madrid","
The plane was late coming in, so boarding started 3 hours later. I received a voucher for lunch. We arrived in Madrid Barajas 2 hours later than the original time after a long journey (12 hours flying...); not so bad, considering the delay at the departure. The staff were very friendly. A good experience, in general.
","Air Europa"
"rn496580938","Fine airline for the cost","
Make sure to get your Seat on the side side of the plane. If you get the ones in the middle you Will not have a lot of space and you do get the feeling of being in a tin Can. Besides this, the plane is very comfortable, the food is ok and the service is good.
","Air Europa"
"rn496573271","Better than average Airline","
Good boarding experience, with average but adequate seating. Nice friendly staff who I think where Spanish. Snacks where average but as expected. There was some entertainment but mainly flight updates on dropdown screen. Disembarking was fast and efficient and given a cheery goodbye. It helped that flights where on time.
","Air Europa"
"rn496564768","Good flight Madrid-Brussels. Seats wide enough","
Big surprise ! Enough space for my long legs !!! Service was ok. Kind and efficient ! Good experience !
","Air Europa"
"rn496562724","Cheap easy flight","
Got me from point a to point b on time with no problems. This is a no frills airline. No entertainment. Bring cell phone and power brick. Download some Netflix and relax. Sleep. Flew jfk to Barcelona and back for less 450 in June. My only complaint was I made it to jfk at 2 and I couldn't go through...
","Air Europa"
"rn496481933","The Worst Airline I've ever been On. ","
I have flown over 20 different airlines to over 20 different countries and this is hands down the worst one I've ever experienced. I had a flight on 6/13 to Barcelona with a layover in Madrid. Both flights were over 40 min late to board. I had a three hour layover in Madrid. The transatlantic planes don't have TV's either...
","Air Europa"
"rn496471472","Above average short haul euro travel","
I recently had the pleasure of trying Air Europa for a short hop from Gatwick to Madrid. Flight was on a few week old 737-800 with the smart Boeing sky interior. The crew were friendly and courteous and the food and beverage menu reasonably priced and of good quality. Seat pitch was above average. On the LON-MAD route i'd rank...
","Air Europa"
"rn496409445","bad service hidden by new name","
Be warn, this is old Iberia that changed their name because all of negative reviews. But they didn't change the bad service, it's all there just hidden behind new name. Can you believe that steward refused to give me a pillow ? he said it's too short flight so I don't need it. Horrible experience, if I knew it;s ex...
","Air Europa"
"rn496397211","Comfortable plane, Friendly crew, but one hour late ","
The plane was late coming in, so boarding started some 20 Minutes later. However we didn't push back until almost one hour after we should have departed.
So that was a pity because we arrived in Madrid Barajas after 10PM! The plane parked on the tarmac rather than by a jetway, so the transfer to the terminal (2) was by...
","Air Europa"
"rn496383954","Unremarkable","
Price was correct, check in online was easy, boarding and departure on time and arrival several minutes early. Did what it said on the tin, no more, no less. Just what you'd expect.
","Air Europa"
"rn496313833","flight to Cuba","
flight late going and coming back - not enough room especially when the person in front reclines there seat you can't move at all. Food normal airplane food not much to be said about that. Drink service didn't happen you had to go to the back of the plane and pay for your drinks and carry them back to your...
","Air Europa"
"rn496293573","Confortable, on time, kind crew, good fly!","
It was a fly on time, confortable and nice. I have not flown with this airline in economy class and so, it was a nice and a quite fly. It was a short fly but was a good fly, and the landing was soft and on time.
","Air Europa"
"rn496293046","Worst air travel company ever!","
On May 20th my flight from Havana to Madrid was cancelled due to technic failure (while charging the plane with fuel, the car hit the wing and they didn't have the equipment to repair it in Cuba). They made us stay in the plane for 4 hours before telling us the plane was cancelled and refused to give us food!...
","Air Europa"
"rn496278706","Delayed but confortable","
The flight was delayed around one hour, chekin was nice, the treat of the staff was polite and kind and the plane was very confortable (Boeing 787), the pilot recovered the time dealyed in the air. Great plane, enough space even in economy. The food is scarce and tasteless.
They have to increase the offer of liquids during the flight....
","Air Europa"
"rn496275560","CCS-BCN Round Trip Flight","
Good Flight, but departure from CCS was an hour late. In CCS, eventhough I did an early check-in Online, there was no difference with the regular Check-in. Fine On-Board Service, but in a 9-hour flight there were too few entertaiment activities (i.e. movies).
","Air Europa"
"rn496267259","Good Flight, Interesting Experience","
The flight was comfortable and the service was good but I had an interesting situation arise that seemed to somehow involve the airline.
About a month before the flight, I reserved, and paid for, a seat upgrade to an aisle seat on the farthest forward row for plenty of legroom for my long flight. Seat 15G. When I got to...
","Air Europa"
"rn496258797","First time in Air Euroipa","
We took this flight after arriving at Barajas, from South America. the flight took off on time and the plane arrived Bilbao before the time scheduled. Pleasent landing too!!
","Air Europa"
"rn495127479","Nice trip","
This airline is really good, the plane was new, flight attendants were very nice and accommodating. Confortable seating and clean restrooms. The only thing that could use improvement is the food, it seems low quality and no flavor.
","Air Europa"
"rn494443358","Horrendous ","
The worst flight I have ever had! Disgusting food. Old and dated plan. TV not working for entire 10hr flight and was charged 3 euros for head phones! On the return flight we were delayed for 1.5hrs with no apology or explanation what so ever from crew. When we asked them why we were delayed we were told that it...
","Air Europa"
"rn494058996","Very Good Experience","
I was very wary of how our flight from Madrid to New York would go, given all the nightmare reviews. However, the entire experience was fine.
We booked through Delta, so we had to call Air Europa in order to reserve seats in advance and ultimately, to check in. (FYI, you need to pay to reserve your seat in advance.)...
","Air Europa"
"rn493900635","Low price, good quality, friendly","
In contrast to many other reviews we had an overall good experience and will chose this airline again. Well structured online check-in, fair price for additional luggage. Swissport service in Zurich was also fine this time but may be independent. On the plane nothing fancy and ""expected service"" - overall we felt it was good quality and our staff on...
","Air Europa"
"rn493588328","Another trip to London when destiny is Madrid ","
Again another bad experience with this airline ...Just mentioning we boarding in BCN at 19:30 and it is still 22:30 and still sit inside the airplane waiting for the busses to leave the place. Unthinkable and unbearable ...specially with so many alternative choices...Iberia, Vueling, Easyjet, AVE. I would make this your last option.
","Air Europa"
"rn492767840","Madrid - Miami","
The boarding proces was a bit confusing. Sky priority passengers line was occupied by passengers who needed assistance. During the boarding they were directed to move to the site because the filing was still going on, which was logical. But when the boarding started the passengers who needed assistance where the first ones to board. Service onboard was good. Food...
","Air Europa"
"rn492685601","Günstig und das merkt man auch!","
Pros:
+ easy web check-in
+ cheap
Cons:
- no onboard entertainment if you haven't downloaded the app before
- few to none english-speaking personal
Bonus con:
- - - We paid for our seats, but there were already People sitting there. When we tried to talk with the stewardess, she said we can't sit there and demanded, that we...
","Air Europa"
"rn492585275","Can I give 0 ?","
The plane was a new 787. The crew was cold and not interested.
The food was terrible(I know it's airline food, but still) and on a 9h flight had one meal at the start and a small sandwich before landing, I actually starved.
The earbuds are payed and the entertainment movies are old and few.
It's a lowcost flying a...
","Air Europa"
"rn492484987","Genuinely poor (almost like they intentionally ignore customer service)","
We had a 6-hour delay - which I am not complaining about because delays happen and they are just a part of flying.
What I am judging Air Europa on is the customer service during this delay. The plane was ""on time"" right up until I got to the gate. Then within the space of 10 minutes the plane was...
","Air Europa"
"rn491848649","Comically bad transatlantic flight","
I don't know where to start. I flew from Madrid to JFK with Air Europa a couple days ago. We were on an ancient Airbus. No video, no electrical outlets, seats that were so old that the ashtrays had to be covered over with metal plates (when we took off the sound of all these loose, rickety seats clanking around...
","Air Europa"
"rn490951609","Customer Service Non-Existent","
Long story short: we were running late for our flight due to traffic but we were in the airport with plenty of time to check our bags and board the flight. Help desk told us where to go for Air Europa check in so we went over and got in line next to a sign for Air Europa. Stood there...
","Air Europa"
"rn490552764","Always Late ","
I've been working in the aviation industry for the past 21 years. Air Europa is well know in the industry as being one of the worst.
The Airline can't find pilots due to low wages offered along with poor benefits. Therefore, flights are consistently delayed due to crew reaching Flight and Duty time limitations.
Passengers be aware of your rights....
","Air Europa"
"rn490467695","Woest Airline Ever","
I Never thought I would find an airline that made Angola air or Aeroflot look 5 star, but this is the one. While the aircraft was fairly new and clean, the operation of it was quite the opposite. I think the FAA needs to do a review of the crew experience because the pilots of our flight managed to get...
","Air Europa"
"rn490320816","Terrible check-in","
Check-in in Barajas was really a chaos even in business. The airplane was new and the service limited.
","Air Europa"
"rn489939092","Average foight","
Leg room on the flight was average felt like I had more on Air France on my connecting flights. The staff did what they needed to do but there wasn't a service with a smile attitude. It got me to where I needed to but it didn't make me want to use them in a hurry again.
","Air Europa"
"rn488904556","No water, hot and flight attendents with attitude - but cheap!","
The best thing about this airline is it's very inexpensive. But the flight attendants have a crappy attitude, they give you almost nothing to drink for 9 hours, and there was little AC running, it was over 80 F in the plane. No wonder Spain has a 3rd rate economy; the workers on this airline show why.
","Air Europa"
"rn488576056","JOURNEY TO CUBA FROM UK","
Flying from Europe to Cuba is much easier than from Australia. Air Europa was not expensive and kept to its schedules. Judging by our fellow travellers in Cuba our journey was hassle free unlike theirs as the airlines didn't keep to any strict schedules.
","Air Europa"
"rn487668184","Real hassle to rebook when flight issues that are THEIR fault","
There was an issue that caused our flight to turn back to Miami. That happens. The runaround to first desperately try to get rebooked only to find out they couldn't do it until two days out - completely unacceptable. DON'T use this airline. I'm still not sure of the status of the 6K I spent on the ""cost saving"" business...
","Air Europa"
"rn487248773","Good customer service and Staff that care about you!","
I am travelling a lots (50 flights a year on many different airlines) and I have to say that I has a really good surprise flying with Air Europa specially by the staff during the checking.
Our travelling agency had made a mistake in the booking nevertheless the airport staff did everything possible to solve it and made our trip...
","Air Europa"
"rn486716955","Stay away","
Stay away if possible, not reliable, lying and degraded personal ! No lounge access even with platinum sky team unless u fly international. Once again in the a/craft waiting departure & loosing connection in the next airport.
Menu overpriced.
Thsnks.
","Air Europa"
"rn484850690","My favourite airline","
I fly from Palma to Valencia and back at least once a month. The choice is from 3 Airlines: Ryanair, Vueling or Air Europa (ok, there is Mare Nostrum too). Ryanain and Vueling: people nervously queuing to get on board as otherwise your handluggage gets put into the hold. You stand up for ages because of that, than you move...
","Air Europa"
"rn483925907","I think I got a deal of a flight!","
I was pleased with the price I got on my flight from JFK to Madrid. I was a little leery having read some of the reviews. All worked out well for my family of 3. We arrived at the airport around 8:50. We checked in online 24 hours before which we HIGHLY recommend. We were given the same seats we...
","Air Europa"
"rn482815262","Business Class at Economy Plus Price","
The Bad: Booked through Orbitz, which never notified me that the departure flight time was moved up 2 hours. Luckily I arrived 3 hours ahead as a precaution. The plane sat on the ground for 45 minutes before taking off.
The Good: Check-in Desk changed our seats to face the bulkhead, thus giving us more legroom. My remote was defective,...
","Air Europa"
"rn482459064","If you would like your luggage with you on holiday don't fly Air europa","
Arrived in Havana from London Gatwick via Madrid, sadly my luggage didn't arrive with our airplane. Waited at least an hour by luggage carousel hoping it would appear but had to fill out a form at airport lost and found (3 other people on that flight had their suitcase lost) and leave airport with just clothes I was wearing. Unhelpful...
","Air Europa"
