id,quote,review,Airline_name
rn563442947,All good but...,"
Third time with this company, second for an international flight, but ... unfortunately there is always some unexpected fact. My flight out of London to New York seemed almost perfect, apart from the check in not available online but only to be done at the airport. Flight left on time, as I already knew in the price of the ticket...
",Norwegian Air Shuttle ASA
rn563437419,Much nicer than I had expected,"
I got an incredible rate. Non stop RT for under $350. I was not allowed any checked baggage, On the way there that was no issue. Coming back from London they weighed everything! My handbag, my laptop, my carry on...even my water bottle that I wasn't even bringing on board. I had to pay 45 GBP to check my carry...
",Norwegian Air Shuttle ASA
rn563419219,Nice flight but it was delayed,"
I was flying to Portugal and used Norwegian airline to fly to Madrid and the chsnge planes
The plane from Iceland was delayed by one and a half hour because the plane from Madrid to Iceland was too late
I didn’t get any information about this from the airline until just before departure
I almost missed my flight in Madrid...
",Norwegian Air Shuttle ASA
rn563412719,Good trip with airline ,"
Could only fault the staff at check in desk at Tenerife airport extremely rude and brash not helpful at all. A smile and helpful comment would have gone a long way. Spoilt the whole experience. Flight and crew very good.
",Norwegian Air Shuttle ASA
rn563408334,Dreamliner rules,"
A really nice flight with Norwegians dreamliner to Oakland from Arlanda, the flight was on time both ways, and the plane is really nice and comfortable, even in economy class.
",Norwegian Air Shuttle ASA
rn563406956,Good Budget Airline,"
The flight was fine. Not full. The Dreamliner is a very comfortable plane. The only thing that stops the experience from being Very Good was the crew stopped calling groups to board after the pre-boarding group. They didn't say ""everyone else"" or anything they just never called another group. It was very odd and made for a kind of messy,...
",Norwegian Air Shuttle ASA
rn563389534,Cheap flight- cheap attitude,"
The actual flight was fine-both ways- except for the diversion over Florida for a supposed rocket launch. The crew on board were extremely nice and friendly BUT- not even a glass of water without purchasing an overpriced bottle of water. Not a hint of a snack. No electric outlets to charge a phone.
It was a JFK that my impression...
",Norwegian Air Shuttle ASA
rn563347143,Mistreated and baby's stroller lost :(,"
BE CAREFUL WHEN YOU CHOOSE A LOW FARE COMPANY. I've had to filed a complain for the bad customer experience that I had with this company . I was at the check in desk at LAX ( Los Angeles international airport) with my infant of 8 months old , a carry on luggage and my stroller. I've been flying Norwegian...
",Norwegian Air Shuttle ASA
rn563336133,Worst airline I have ever flown with!,"
Flight took off 22.30 approx. Less than 2 hours into the flight home, we were diverted to Milan due to an unexplained smell in the cabin.
Kept all night in a holding area with 1 bottle of water and no information.
Taken to a hotel at 10.00 am the next morning to check in so that we could have breakfast,...
",Norwegian Air Shuttle ASA
rn563317300,Irresponsible behaving of flight attendant,"
Flight attendant forced me do give hand bagage to them in order to be placed with other large luggage as there was not enough place in the cabin. She didn't care for my sensitive video equipment. I was offered to take it out, but wasn't able to do so as i had about 10kg sensitive 10.000+ $ worth of lenses...
",Norwegian Air Shuttle ASA
rn563300780,MUCH better than charterflights,"
We spent a week in Gran Canaria, traveling with Norwegian, from/to Oslo. We did not want a charterflight, with overstressed cabincrew, lots of drunk people and screaming children. So, we went for Norwegian.
",Norwegian Air Shuttle ASA
rn563284859,Efficient and on time,"
Very efficient - boarding was smooth and prompt. The plane was relatively new and seemed pretty clean and was comfortable. In flight service was OK - not much choice but didn't expect much. Arrived on time. Return trip equally as good. I would have no qualms about booking with them again. Great value - better than some other ""no frills""...
",Norwegian Air Shuttle ASA
rn563232180,"No reimbursement yet, no response from the agent","
Edit: https://www.tripadvisor.ca/ShowUserReviews-g1-d8729125-r560462275-Norwegian-World.html
Apparently, I got excited too quickly, after sending me an email that I am eligible for a refund, they didn't confirm that they processed the payment. It has been 14 days already. I didn't receive any info on the email I sent including my bank info. I have read some people had to wait for 3 months.
I...
",Norwegian Air Shuttle ASA
rn563230189,The Dreamliner is a dream to fly on !,"
I've flown Norwegian a number of times over the past few years, always efficient and reliable in my experiences, but have to say their new Boeing 787-9 Dreamliners are something else ! Both flight legs were on time, crew very efficient, cockpit kept us informed re weather etc. and although no near 14 hour flight is pleasureable in economy, I...
",Norwegian Air Shuttle ASA
rn563219940,Home flight from holiday,"
Flight left gate early and took off 5 minutes early. After take off the free wi-fi is available right up to the Seat belt sign comes on for arrival into Gatwick.Snacks available during flight. Most people seem to take their on sandwiches on board.
",Norwegian Air Shuttle ASA
rn563218377,Very helpful,"
My husband became ill on this flight. The staff were wonderful, Thea especially! She ensured he was given full attention and she constantly checked up on him. We really appreciated the help we were given. Thank you.
",Norwegian Air Shuttle ASA
rn563196734,A quality airline at a budget price.,"
I have used the Gothenburg to Gatwick and return service several times in the past few years and it has always been simple to book and travel.
",Norwegian Air Shuttle ASA
rn563171685,A Discount Airline - Like All The Others,"
Flying has changed dramatically during the last 10 years. Some national airlines - like SAS and Air France - were slow to grasp the new situation, and the Irish, British, Middle East, Icelandic, and Norwegian discount airlines expanded to become really big and in some cases the biggest airline companies - low prices, low service, first with respect to short...
",Norwegian Air Shuttle ASA
rn563170405,65th Birthday Trip ,"
Had heard a lot about this Airline, so thought would give it a shot!. We booked a return trip from Madrid to Vegas. The price very good, the service not so good. The flight out of Madrid was late. Arrived in Oslo for connecting flight which was delayed, not because of the snow, but a technical problem. Turned out to...
",Norwegian Air Shuttle ASA
rn563158665,flight to alicnte spain,"
be using norwegain now for a couple of years.the planes are very new & very comfy for a short hall flight.thery are two lots of 3seats.we got to alicnte in 2hrs.which it normally takes 2.5hrs.the cabin crew were very good.only thing is,if you like bacardi,they dont stock it on board.but all in all,very good.be flying out again with soon hopefully
",Norwegian Air Shuttle ASA
rn563150431,Considering Norwegian? Think again and go elsewhere.,"
We flew last night (2/26).We waited 40 minutes to check in and were told our bags were ok-20 kilo each. No problem. Our carryons were too heavy--over 10 kilo. (We didn't know there was a weight requirement. We have flown Norwegian before and never had an issue.) We were told the charge would be $130 if we checked a carryon...
",Norwegian Air Shuttle ASA
rn563108246,Short Anniversary Break,"
I must say I was impressed with Norwegian Airlines. I hadn’t flown with them for a few years.
Staff were pleasant and helpful, plane was clean and we landed early both trips.
",Norwegian Air Shuttle ASA
rn563078212,Worst luggage handler of the year,"
We flew Norwegian 3 times during the past 3 months, and our luggage NEVER arrived on time (or with us). On one trip, they had lost half of our luggage after the first leg, and the rest of the luggage was missing by the time we got to the destination. The luggage typically arrives more than 24 hours later. This...
",Norwegian Air Shuttle ASA
rn563069152,A bit of a disappointment,"
First of all, the prices of Norwegian flights have gone up since last time using Norwegian. Our trip's first flight from HEL to AGP went fine, except for the fact that we arrived late (pretty common for Norwegian), the luggage took ages to arrive. We had to pay an extra fee to car rental company for getting to their desk...
",Norwegian Air Shuttle ASA
rn563050675,No Guarantee or Honesty,"
Norwegian Air has changed my flight five (5) times since I booked in mid-January, about a month and a half ago. I am now forced with two options, leave one day earlier or land 12 hours later. The terms and conditions give them the right to change flights for any reason they want, do not trust them, they will change...
",Norwegian Air Shuttle ASA
rn563045914,Direct from london to Singapore for a steal,"
I was very pleased with the flight with Norwegian. Plenty of entertainment available on board to keep you occupied for the whole duration of the flight. The aircraft itself was new, clean, spacious. The only catch is it is a long flight and you have to pay for food if you want any which comes with a hefty price tag...
",Norwegian Air Shuttle ASA
rn563020035,Nice planes shame about the staff,"
We boarded the plane at 10pm for a 10.30 take off.
At about 10.40 the pilot told us we were in a queue and we would get de iced in 15 minutes.
At 2.30am we still had not moved.
Information was poor and inaccurate, but I don't know if this was JFK or not.
The main problem was sitting on...
",Norwegian Air Shuttle ASA
rn563012009,"Great flight, cheap price!","
Great flight on a new plane. Great price too! Mood lighting was great and on board entertainment was very good.
",Norwegian Air Shuttle ASA
rn563010462,great service,"
Great airline, cheap and with direct flights to several main cities in europe, plus, they are not that picky about the carry on luggage you bring.
Great on flight movies and service
",Norwegian Air Shuttle ASA
rn562997679,Terrible customer service – especially for kids.,"
I was excited to fly with my family on Norwegian for the first time – never again! In-flight entertainment system did not work. Not great for five kids 8 to 17 years old but hey, it happens. Then my seat did not recline. Then we left Barcelona late. But check this out: my 12 year old daughter sleeps through beverage...
",Norwegian Air Shuttle ASA
rn562987550,Excellent service,"
Excellent service and the best experience we have had, particularly given Norwegian is at the lower cost end of the market. New Dreamliner planes which the PA system says proud things about at the beginnining of the flight and we were not disappointed. The most comfortable and supportive seating we have experienced and ample legroom. Everything felt modern and up...
",Norwegian Air Shuttle ASA
rn562972028,Norwegian don't care about the passangers,"
The pilot chooses to wait for delayed passengers for two hours before starting from Bangkok. Which means that many of us who have connecting flights miss their plan when landing in Stockholm, two hours late. The pilot knows very well that according to EU rules, the plane must be 4 hours late for Norwegian to compensate passengers for the delay....
",Norwegian Air Shuttle ASA
rn562940040,Sardines,"
I thought Ryanair or Southwest were bad. Norwegean rakes the cake. Stuff us on a fully booked flight on time even though they knew we had a 2 hour delay to stockholm and did not let us off for dinner or drinks. Refused to serve free drinks at least (cola or water) while they made is sit on the plane...
",Norwegian Air Shuttle ASA
rn562936069,Comfortable journey,"
The service is fine although there was delay. The captain explained why the flight was delay. And he could catch up the time at last.
No online checkin is available but the self check in service is simple and quick. We just needed to be at the airport earlier to ensure we could sit together.
In the way back, they...
",Norwegian Air Shuttle ASA
rn562931499,Six hour delay!,"
Got to the airport at the required 3 hours before. Flight delayed 4 hours! Given $13 voucher and told could claim another one for lunch. Went thru security. Had breakfast. No staff on Norwegian desk. Flight went off the board. No announcement. No staff. Airport carrier staff tried. Was told delay now 5 hours but nothing on board. Nothing official....
",Norwegian Air Shuttle ASA
rn562900422,Ahh-amazing nonstop flight,"
From Las Vegas Nevada to London Gatwick airport nonstop service with out doubt the best flight experience ever going to Europe. Under 10 quick hours we already arrived to destination. Great flight attendants, and the plain top notch. Highly recommended..
",Norwegian Air Shuttle ASA
rn562891864,Comfortable,"
We flew with Norwegian to LAX earlier this year , the flight was fine and the price good . We booked economy plus which included 10 kilo hand luggage a checked bag of 20 kilos and meals on board.
If you have flown Virgin or Delta across the pond you are in for a shock as everything is very basic...
",Norwegian Air Shuttle ASA
rn562890210,Nickel and Dime hustlers,"
They do not offer water bottles or peanuts. They charged us $3 for a bottle of water and $3 for a tiny bag of chips.
I get they are trying to save in order to pass along savings but that is ridiculous for an 8 hour flight.
There was no wifi and the TVs do not have any sound. There...
",Norwegian Air Shuttle ASA
rn562885852,satisfactory,"
First flight on Norwegian and was pleased the flight was delayed by only 40 minutes which was better than some reviews l had recently read. There was no preferential boarding which was surprising. The seat was comfortable with plenty of space and we had an uneventful and pleasant flight. The food and entertainment is relatively poor.
",Norwegian Air Shuttle ASA
rn562837317,Great value,"
A fair price for a popular route. One thing to remember: Be up front in the line if you want space for your hand luggage. Many passengers brings more than one luggage each.
",Norwegian Air Shuttle ASA
rn562833395,It was a good journey both to New York and back home.,"
The plan from Oslo to London was a bit delayed otherwise it was very smooth.
We had order food on board a bit expensive but very good.
",Norwegian Air Shuttle ASA
rn562827844,Commendable Norwegian Fleet,"
We arrived from Doha early Friday morning but our connecting flight to Tromso was late evening. No hassle for an early online check in as well as self-bag drop. I loved the experience and even told the staff nearby not to help me but to guide me to do it on my own. Received text message of the delay of...
",Norwegian Air Shuttle ASA
rn562817084,Horrible ,"
Unreliable. .late... 2 hours leaving ny and 1 hour on the tarmac waiting for our gate. .. entertainment system not working. ..uncomfortable ...this airline leaves alot to be desired. ..
Nickel and dime you to death....never again!
",Norwegian Air Shuttle ASA
rn562816684,Horrible. ...,"
Sitting on the tarmac for over an hour waiting for our gate....the flight to Spain was also delayed 2 hours due to a gate issue....on the way back to nyc no entertainment system no wifi not even a complementary soda for the inconvenience. ....they nickel and dime you for everything. .... don't get fooled by a ""low price""... they will...
",Norwegian Air Shuttle ASA
rn562795575,Not all discount airlines are created equal....,"
Nothing but an outstanding flight experience.
Norwegian is head and shoulders above WOW in the discount airline biz.
From the in-flight entertainment to the efficient in-seat ordering to the polite staff, Norwegian beat my recent experience with WOW in every way. (And I made it to my final destination, unlike with WOW, so there's that too.)
In fact, I would...
",Norwegian Air Shuttle ASA
rn562791959,A well run new airline,"
The price was good. The crew were efficient. Coach is not anyone's ideal way to fly,but for cost,comfort and everything Norwegian Air was pretty decent. I would fly this airline again without hesitation.
",Norwegian Air Shuttle ASA
rn562782776,Terrible Baggage Policy,"
An absolute terrible flight experience. The baggage policy was very unclear before arriving to the airport. I had booked an ""upgraded"" ticket so that I could check baggage, but when I arrived I was forced to check my second bag as well. It was not clear that your hand luggage and carry on bag together had to be less than...
",Norwegian Air Shuttle ASA
rn562771445,OK. Much better than last time,"
It was some trepidation that I had to book this airline for my trip to Bergen. The prior occasion involved a 3+ hour delay and a fight to get compensation.
This time,however, it went very smoothly and was on time.
Smooth operation and uneventful flight - both important.
I did not pay for any on board food. It didn't look...
",Norwegian Air Shuttle ASA
rn562737598,Great airline. Good flight. ,"
Flew on business with Norwegian for the first time and I was very impressed with the service.
The seats were comfortable enough. I was sat in the first row which had ample leg room for a tall guy like me.
Flight crew were friendly. Drinks and food are for purchase.
",Norwegian Air Shuttle ASA
rn562679438,Not so good,"
Yes, I can efford to fly only in economy. But I honesty think that there is a limit to ""cheap"" flights. Even if I had the meal that I paid for (very poor quality) I think that for a flight lasting 9 hours any airline should offer a minimum comfort. With Norwegian, you have to pay for the headphones, for...
",Norwegian Air Shuttle ASA
rn562573682,Great price but uncomfortable seats,"
Got a great price from Newburgh to Edinburgh. Staff was very friendly and nice. Plane was new and clean. One gripe...possibly the most uncomfortable airline seats I've ever been in. Also, no food or snacks for free and no audio or video...you have to bring your own audio video experience...which was fine because I knew that in advance and brought...
",Norwegian Air Shuttle ASA
rn562547375,Efficient & Professional.,"
Can't really fault Norwegian,decent legroom,elbow room could've been better but would definitely use again.
",Norwegian Air Shuttle ASA
rn562525453,Excellent Airline for Budget Price,"
One of my biggest pet peeves of flying, especially on flights over 4-hours, are old, dirty, smelly airplanes. I know, it sounds spoiled, but it's true. Which is why I was soooo excited to fly the new Dreamliner from SEA to ARN (9 hours direct to LGW) then another 3 hours to ARN. I believe Norwegian has a whole new...
",Norwegian Air Shuttle ASA
rn562505244,Horrible service and unreliable!!,"
I took Norwegian from New York to Barcelona. Generally we are allowed 1 carry on and 1 personal bag. Norwegian required BOTH of those items to be weighed together to be 10lb. My bags together were 11.6 and they said I needed to pay $60 and check it in. I ended up emptying some stuff because there was no way...
",Norwegian Air Shuttle ASA
rn562491550,first time,"
First time using this airline , very impressive , easy check in great staff , the seats are very good loads of room i am 6ft 3ins , definitely will use again,
",Norwegian Air Shuttle ASA
rn562490295,Newark to Rome-$750 for 2 pp roundtrip!,"
Great deal with zero frills. You will pay for EVERYTHING if you choose the base price, as we did. However, we were allowed one backpack each. If you don't mind missing the airline snacks and drinks in order to save money, this is the way to fly on the cheap.
",Norwegian Air Shuttle ASA
rn562457525,Delay Delay Delay,"
Be careful booking Norwegian air! My flights both ways on my trip to UK/USA were delayed OVER five hours. They say they will provide a refund if it is delayed over five hours, but it is impossible to get. Read the check in policy carefully - if you are connecting from another airline you will always have to go to...
",Norwegian Air Shuttle ASA
rn562426977,Excellent budget airline. Good velue,"
First time travelling with Norwegian Air. Budget airline, but very impressive with their excellent service. New aircraft, comfortable seat with good leg room, clean toilet throughout the long haul flight. Friendly, and cheerful cabin crew. Thank you Nowegian Air.
",Norwegian Air Shuttle ASA
rn562419083,Gatwick to seattle,"
Excellent flight and service with Norwegian, we paid for economy but was able to bid for a premium seat a few days before we left, upgraded with only a £175 charge per person. Great seats in row 1 loads of leg room and great service, free meals and drinks included, We came back economy seats, a little smaller with not...
",Norwegian Air Shuttle ASA
rn562404097,Nicely done Norwegian,"
Norwegian flies nonstop to Rome (and many other places). I always check with this airline before going on any trip.
",Norwegian Air Shuttle ASA
rn562400130,Holiday flight,"
Holiday flight from London to lax, pre booked seats which got us good leg room. Very comfortable seats, window view with huge big windows and automatic dimmer which is much better than shutters!
Food not great but filled a hole.
All in all a good flight and would book again.
",Norwegian Air Shuttle ASA
rn562318863,Good flight,"
It was with a little concern we booked this flight because of the price. It was absolutely fine. Take your own food , head phones and just sit back and let them do the rest .
Flight was on time , staff where polite and organised , planes were clean . Entertainment worked , yes I'd do it again .
",Norwegian Air Shuttle ASA
rn562274506,Highly recommend for flights between UK and USE,"
We were so impressed with this airline. The lovely new planes were really comfortable, had great features, nice seats and the food was also tasty. Before the trip, I found the website very easy to use to book on. They also sent an excellent car hire offer by email, which was half the price of the best we could find...
",Norwegian Air Shuttle ASA
rn562230269,My first time with them,"
It was my first time frying with them and it was a great experience, definitely traveling with them again.
",Norwegian Air Shuttle ASA
rn562227470,Very good,"
So far one of the cheap airlines I would always take cause they offer WiFi which is just fantastic .
",Norwegian Air Shuttle ASA
rn562202365,Premium class...for the price of coach,"
I sprung for Premium Economy ..my experience was way better than coach in my last American Airline flight . You need to be a bit flexible on day of the week etc. But new Boeing Dreamliner is nice...you can choose your seat. I would definitely fly Norwegian again to Europe...only gripe was the seat leg rest was a bit odd.
",Norwegian Air Shuttle ASA
rn562176893,"Flight review of Norwegian Air, regular flight expierience to Spain.","
I regulary fly from Munich to Alicante say 3 times a year and have found Norwegan friendly and have comfortable seats with enough legroom. Although it is a so called cheap flight airline I cannot find any faults.
",Norwegian Air Shuttle ASA
rn562129527,"Incredible prices, go where you've never been before because you can","
These guys are pretty spectacular. We had flown to Europe last year and used them, they gave us a flight to Martinique. So we thought, why not? Flights on time, decent service, their prices are just amazing.
Go to places you've never been before. We did.
",Norwegian Air Shuttle ASA
rn562120431,Good Budget Airline,"
The airline is a budget and I was really impressed with the prices, I paid for extra leg room so the seat was brilliant and the mood lighting and entertainment was good. However,the staff could have been a little more friendly and attentive and the food (that I paid extra upgrade for) could have been a bit better. The breakfast...
",Norwegian Air Shuttle ASA
rn562111993,good value,"
roomy plane, plane entertainment working good, I like to fly overnight as it usually goes faster. I wish they had better connection from Scandinavia to Prague, as the layover was quite long for me. J.
",Norwegian Air Shuttle ASA
rn562091236,Good seat space but deficient wifi,"
What I really like about this company is that they offer good seats to accomodate my legs, I’m 6 ft tall and some other companies such as Iberia, Vueling and of course Ryan air are really deficient unless you pay an extra fee. i never pay to book seats and Norwegian provides good choices.
What I am not so satisfied...
",Norwegian Air Shuttle ASA
rn562077343,Maximum value for short haul flights,"
The check-in and baggage drop facilities were a marvel of automation. Clean, comfortable seats and toilets. The flights were on time. The cabin crew were rather disinterested, as in all low cost airlines.
",Norwegian Air Shuttle ASA
rn562068903,Very good flight,"
Check in was easy. Comfortable seats on the plane. Service was good. The plane cabin was very clean. We were the only plane in the very snowy airport as we took off. Didn't try the food as bought our own in airport but bought drinks and duty free on board. A long wait for luggage at reclaim but ours was...
",Norwegian Air Shuttle ASA
rn562050217,Almost suffocated,"
The flight was a nightmare the airquality was extremly bad and according to norwegian customer service there is a problem with that kind of aircarft and cabin air and they will do nothing to fix it. They market it with free WiFi but it didn't work at all.
",Norwegian Air Shuttle ASA
rn562047547,"From start to finish, flying with Norwegian was a great pleasure.","
I have travelled with many airlines and been treated to various standards. Norwegian made my long flight to California a pleasure. The cabin staff could not have been more attentive and the aircraft, a 787 Dreamliner was very comfortable. Thank you Norwegian, you are one of the best!
",Norwegian Air Shuttle ASA
rn562036340,Good value from budget airline,"
As I am tall not a lot of leg room although there are some seats that offer more. Clean and tidy plane and helpful staff. This I my second flight with this airline and they offer good value.
",Norwegian Air Shuttle ASA
rn562032024,Great price. Great service! ,"
Norwegian weren't the first airline that came to mind when planning a trip to Singapore but they will be next time. Everything went smoothly from start to finish on both legs of the journey. Polite staff, brilliant plane and above all, fantastic service. Fully recommended to anyone planning the same trip. The only niggle was the lack of Wi-Fi that's...
",Norwegian Air Shuttle ASA
rn562010855,Luxury but great value,"
We decided to take Premium Economy. Wise choice from speedy baggage check in to fine lounge. It all felt really luxurious although some of the cabin crew just a touch grudging. But now my favoured long haul airline.
",Norwegian Air Shuttle ASA
rn562004731,Another great experience.,"
This is as simple as taking the bus. Everything works nicely. A slight problem is that many passengers bring FAR TOO MUCH luggage in the cabin.
It is not the end of the world if you check in your suitcase. (Beleive me!!!
",Norwegian Air Shuttle ASA
rn561995827,Great short haul experience ,"
3 hour flight to Finland from Gatwick was a pleasant experience. There is food service on board but expensive. If you sit on aisle seats you have more leg room than window seat. Will use again for short haul flights.
",Norwegian Air Shuttle ASA
rn561951484,Great low cost direct flight to Rome ,"
I had to fly back earlier and changing my flight with Alitalia was really expensive so I bought a new one way flight for euro 155 !! Direct !! Really good service as well ! Well done
",Norwegian Air Shuttle ASA
rn561923527,"New planes, good value","
I frequently fly with Norwegian, mostly to Spain. The planes are new and if you're lucky you can grab a more spacious exit seat quite cheaply. The timetables are nice, no early flight to Las Palmas for instance. The prices are nice too, so good value in my opinion.
",Norwegian Air Shuttle ASA
rn561923246,"Good quality vs price ratio, service minded staff","
Norwegian is a low fare airline that is not giving you the feeling that they cut on every cost. The planes are clean, the staff is professional, the legroom is fair. They provide in flight services such as internet and movies that other low fare don't.
Travelling alone with a small kid and a baby, the staff was helpful and...
",Norwegian Air Shuttle ASA
rn561870737,Priceworthy!,"
Delays, both in- and outbound with 25-30 minutes is of course bearable for most people but still a bit irritating.
",Norwegian Air Shuttle ASA
rn561860582,Always use Norwegian Airlines to from Gatwick to Tenerife.,"
Norwegian have always been the best airline for this journey, we have tried all the other airlines from different airports and none of them come close to the service you get from Norwegian. Book your seats we had 3A 3B, in 4 years we have never been late usually we arrive early. People who make complaints about the airline are...
",Norwegian Air Shuttle ASA
rn561855874,12 hour flight and not even water provided without charge!,"
I flew from London to Singapore by this airline. Firstly, the didn't start boarding until it was take off time which meant we sat on the runway for an hour and a half before actually taking off! WIth no explanation from the pilot either. I was extremely lucky to make my next flight due to this delay.
The entertainment options...
",Norwegian Air Shuttle ASA
rn561809297,Very Good for the Price,"
We did the ""bid for upgrade"" scheme and upgraded to Premium. The seats were really nice with plenty of legroom and quite comfortable to lay back and sleep in. The food was bad with little choice and nothing for a vegetarian. The IFE system was VERY limited and had the poorest selection of movies I have seen in a long...
",Norwegian Air Shuttle ASA
rn561801541,Excellent service on low budget airline,"
Incoming flight was delayed but after a massive effort by crew we were soon on our way.
The seats are comfortable, (I am size 22/24) a little bit on the snug side for me, but plenty of legroom. In board services were good and efficient. I had special assistance booked and was looked after from the moment I checked my...
",Norwegian Air Shuttle ASA
rn561799340,6 hour delay ,"
Upon receiving a text advising the plane has been delayed from 17:10 to 21:50 I rang the airline to see when I needed to check in, they told me I don’t need to until later on now as the flight has been delayed.
To make sure I rang the airport and spoke to an advisor on the service desk and...
",Norwegian Air Shuttle ASA
rn561785834,I always check with Norwegian when flying to Europe and they always have the best prices and direct flights.,"
Check in was easy and everything went smoothly. Since they don't actually have a terminal, you are bussed out to the plane for boarding. Their planes are Boeing's new Dreamliner and boasts cleaner cabin air which means less jet lag. I believe it.
We opted for the no frills, but you can rent the earphones on the plane for $5...
",Norwegian Air Shuttle ASA
rn561783887,Better than expected,"
Pleasantly surprised at this low fare airline. Airplane was new, clean, comfortable. It was all basic-wifi available, had to pay for food and drinks (alcoholic and non alcoholic). Flight was on time coming and going. Not completely full, so were able to move around. Cabin crew came around twice for service, other than that they were not seen. All went...
",Norwegian Air Shuttle ASA
rn561744548,"Nice planes, good service","
We were lucky to sit in 1A and 1B so we had ample leg room. The flight attendants were nice and the plane itself seemed to be relatively new. Only thing: the food we bought onboard (at ridiculously prices) was very bland a boring. Norwegian should either lower prices or increase food quality!
",Norwegian Air Shuttle ASA
rn561731764,Just ok.,"
As low cost company one can say Norwegian is ok. I believe there is a lot of room for improvement, specially when it comes to punctuality. I flew 4 four times with the company and twice the flights were delayed and no explanation was provided.
Also, I understand this is a low cost, but for international long flights I believe...
",Norwegian Air Shuttle ASA
rn561718561,Good option for long haul flights,"
I continue to use Norwegion when flying from Europe to the U.S. and back.....sometimes. My other discount long haul airlines is Condor and sometimes Delta/Air France. Norwegian is adding cities in the U.S. but many of those have very limited dates. I recently flew with Norwegian from JFK and then from Oslo to Prague. I thought the customer service at...
",Norwegian Air Shuttle ASA
rn561672944,Use if you’re on a tight budget,"
Pros: on time inbound, outbound flight delayed 30 mins
Cons: NO FOOD FOR 10 HOURS, even water has to purchased for 3usd.
-no blankets, have to pay 5usd
-VERY limited movie selection
Very, very sad flight.
",Norwegian Air Shuttle ASA
rn561634558,Basic services and long delay,"
Basic services, new planes, medium dimension seats, long procedures for boarding. Website and app don't match about the check-in: sometimes it's impossibile to have a printed copy of check-in.
This flight had a long delay
",Norwegian Air Shuttle ASA
rn561625194,Impressed by Norwegian ,"
Didn't have high expectations as this is long haul budget. Suitably impressed though - Flight was on time for both legs of trip, plane was comfortable and clean. Leg room is tight but willing to accept this as price so competitive. If you don't want to pay extra, take your own food and drink. Disappointed with cabin crew no attempt...
",Norwegian Air Shuttle ASA
rn561618946,"Low Cost, Good Service","
Standard level of comfort for economy. Like with other low fare airlines, prepare to pay extra for add-ons. Efficient, friendly staff. Smooth flight.
",Norwegian Air Shuttle ASA
rn561616434,LowCost to Argentina ,"
I booked the flight with Norwegian to fly to Buenos Aires. The plane was great and the service was really good. I didn’t buy the meal options but a long flight (13 hours) were very enjoyable as the plane have movies and more activities to do during the flight. Comfortable seats and an option to buy snacks from your seat....
",Norwegian Air Shuttle ASA
rn561612791,"Great Flight, Flight Crew and Seats","
Family of 4 were booked for under $3500 in Premium Class. I found that outstanding as this was a Direct Flight on the new Dreamliner (787-9). I had read all the bad reviews so instead of leaving it up to my knowledge of the normal American Flight Customer Service Standards, I decided to be a bit proactive. I checked in...
",Norwegian Air Shuttle ASA
rn561582971,Disappointing,"
Wanted to spend time inside the airport, but Norwegian didn't do really early bookings. No one would tell us where to book in, and whoever we asked was rude. They opened later than they said as well. The man booking people in was rude to people who had a problem with the bags. Norwegian did security at the point you...
",Norwegian Air Shuttle ASA
rn561582971,Disappointing,"
Wanted to spend time inside the airport, but Norwegian didn't do really early bookings. No one would tell us where to book in, and whoever we asked was rude. They opened later than they said as well. The man booking people in was rude to people who had a problem with the bags. Norwegian did security at the point you...
",Norwegian Air Shuttle ASA
rn561581555,Decent no-frills airline,"
The plane was new (787), airline staff very efficient, food and drinks were decent (I had to pay for all of them, but no big deal).
The flight was on time. No complaints.
",Norwegian Air Shuttle ASA
rn561515292,Helsinki to Copenhagen flight,"
The flight departed about half an hour late due to the snow removal and arrived about 20 minutes late. They informed the passengers about the delay and the reason. No wifi available. Friendly service.
",Norwegian Air Shuttle ASA
rn561513227,Ruined our entire trip,"
My sisters and I drove 16 hours to Boston only for this airline to cancel our flight after waiting 3 hours to board. Following the cancelation they announced they wouldn't be able to get us to our destination for a few more days. It ruined our whole trip as we had a prepaid excursion in Spain. This airline was so...
",Norwegian Air Shuttle ASA
rn561490763,Just AWFUL! Avoid at all cost,"
I flew out with the same luggage that I flew in with. They charged me $56 for it.
It seemed as if they made a new rule out of the blue and included my personal bag my carry on. It wasn't that they had to be concerned about the FAA weight requirements because the flight was only about 80% full....
",Norwegian Air Shuttle ASA
rn561482046,Claim no responsibility for delays,"
Booked a flight from Tromso to NY via Oslo. Arrived in Oslo on the return leg to find plane delayed over five hours due to mechanical issues (which Norwegian seems to have more frequently than most airlines). As I had a connecting flight to catch in NYC in order to be back at work in Boston the following morning, I...
",Norwegian Air Shuttle ASA
rn561464855,Lacking info on delay,"
Seated at gate no 5 ready for departure...waited...a bit after departure time they annouced delays. We were sent back to the main hall. On the board there just: ""Gate closed"" shining in red and no sign ""flight delayed, please wait in lounge"", as with other flights. Very confusing, as this was not changed the whole extra wait time. From Norway...
",Norwegian Air Shuttle ASA
rn561456670,Great Value Alternative to Rovaniemi....,"
At last, someone has taken on Greedy Finnair and given a choice of via HEL or a direct route from LGW to RVN in the darker winter months<U+0001F44D>
Our long weekend, for 4 adults and 2 kids was made possible by the cheap fares on offer if booked well in advance.
Outbound flight on “Freddie Mercury” D82968, was smooth all...
",Norwegian Air Shuttle ASA
